Date,USDJPY,VOO,QQQ,N225
2017-08-20,109.32266743977864,199.82974751790366,135.15916951497397,177.62913291241333
2017-08-21,109.31999969482422,199.91038513183594,135.10169982910156,177.39783126154887
2017-08-22,108.94400024414062,201.93508911132812,137.16104125976562,177.9248035716637
2017-08-23,109.73100280761719,201.2452392578125,136.67254638671875,177.1116651423777
2017-08-24,108.91000366210938,200.77938842773438,136.27029418945312,177.70424093726595
2017-08-25,109.51399993896484,201.2183837890625,135.98291015625,177.62669052213846
2017-08-26,109.45800018310547,201.2422637939453,136.12340799967447,177.70931633748822
2017-08-27,109.4020004272461,201.26614379882812,136.26390584309897,177.79202674042264
2017-08-28,109.34600067138672,201.29002380371094,136.40440368652344,177.87482186090216
2017-08-29,108.73699951171875,201.44235229492188,136.94068908691406,178.06773102253266
2017-08-30,109.79000091552734,202.44573974609375,138.54989624023438,177.67136259984525
2017-08-31,110.45999908447266,203.63729858398438,140.03451538085938,177.85841388022126
2017-09-01,110.12899780273438,203.9866943359375,139.8429412841797,178.80368564142225
2017-09-02,110.01766459147136,203.61042404174805,139.52925491333008,178.42950228320362
2017-09-03,109.90633138020833,203.2341537475586,139.21556854248047,178.05456084245506
2017-09-04,109.79499816894531,202.85788345336914,138.90188217163086,177.67885901306715
2017-09-05,109.80999755859375,202.4816131591797,138.58819580078125,176.53957725052206
2017-09-06,108.60199737548828,203.18934631347656,139.00962829589844,178.24691231226046
2017-09-07,109.13400268554688,203.14454650878906,139.33529663085938,177.73122082893028
2017-09-08,108.2699966430664,202.83099365234375,138.12843322753906,178.02550023201056
2017-09-09,108.25699869791667,203.5686289469401,138.6584269205729,178.88115273532583
2017-09-10,108.24400075276692,204.30626424153647,139.18842061360678,179.73701073223387
2017-09-11,108.23100280761719,205.0438995361328,139.71841430664062,180.59307429677062
2017-09-12,109.3949966430664,205.79640197753906,140.0537109375,180.7817518853452
2017-09-13,110.22599792480469,205.92185974121094,140.24520874023438,180.22808308845893
2017-09-14,110.51499938964844,205.8501739501953,139.4215087890625,179.22851705666565
2017-09-15,109.91899871826172,206.1368408203125,139.900390625,181.1288333423681
2017-09-16,110.34499867757161,206.25630696614584,139.83928426106772,181.31288644358202
2017-09-17,110.77099863688152,206.37577311197916,139.7781778971354,181.49552389242135
2017-09-18,111.1969985961914,206.4952392578125,139.71707153320312,181.67676195914143
2017-09-19,111.49600219726562,206.74606323242188,139.95706176757812,182.06375528568353
2017-09-20,111.5780029296875,206.8595428466797,139.52508544921875,182.02925670124185
2017-09-21,112.5459976196289,206.27418518066406,138.67076110839844,180.79257280670495
2017-09-22,112.4520034790039,206.2471923828125,138.53636169433594,180.48988538065115
2017-09-23,112.44933573404948,206.14513142903647,138.0500030517578,180.79394931501042
2017-09-24,112.44666798909505,206.0430704752604,137.5636444091797,181.09802767692088
