,Date,SPXL,VOO
1373,2014-10-05,17.84073829650879,153.26019795735678
1374,2014-10-06,17.82138442993164,153.19776916503906
1375,2014-10-07,17.001497268676758,150.8484344482422
1376,2014-10-08,17.893381118774414,153.48716735839844
1377,2014-10-09,16.815690994262695,150.38882446289062
1378,2014-10-10,16.253618240356445,148.70347595214844
1379,2014-10-11,15.980325063069662,147.88917032877603
1380,2014-10-12,15.707031885782877,147.07486470540366
1381,2014-10-13,15.433738708496094,146.26055908203125
1382,2014-10-14,15.540579795837402,146.4989013671875
1383,2014-10-15,15.122509002685547,145.4093475341797
1384,2014-10-16,15.124832153320312,145.3157196044922
1385,2014-10-17,15.698516845703125,147.11172485351562
1386,2014-10-18,15.846388498942057,147.59406026204428
1387,2014-10-19,15.99426015218099,148.0763956705729
1388,2014-10-20,16.142131805419922,148.55873107910156
1389,2014-10-21,17.085113525390625,151.44432067871094
1390,2014-10-22,16.73208236694336,150.4143829345703
1391,2014-10-23,17.315048217773438,152.14227294921875
1392,2014-10-24,17.68434715270996,153.28285217285156
1393,2014-10-25,17.66499201456706,153.21760050455728
1394,2014-10-26,17.645636876424152,153.15234883626303
1395,2014-10-27,17.62628173828125,153.08709716796875
1396,2014-10-28,18.220869064331055,154.8490753173828
1397,2014-10-29,18.160486221313477,154.6703338623047
1398,2014-10-30,18.518163681030273,155.64918518066406
1399,2014-10-31,19.13365364074707,157.41119384765625
1400,2014-11-01,19.141396204630535,157.44239298502603
1401,2014-11-02,19.149138768513996,157.47359212239584
1402,2014-11-03,19.15688133239746,157.50479125976562
1403,2014-11-04,18.982690811157227,156.94297790527344
1404,2014-11-05,19.319467544555664,157.9729461669922
1405,2014-11-06,19.556367874145508,158.6113739013672
1406,2014-11-07,19.602819442749023,158.74754333496094
1407,2014-11-08,19.664757410685223,158.90642801920572
1408,2014-11-09,19.726695378621418,159.06531270345053
1409,2014-11-10,19.788633346557617,159.2241973876953
1410,2014-11-11,19.8350830078125,159.37742614746094
1411,2014-11-12,19.78398895263672,159.24974060058594
1412,2014-11-13,19.837406158447266,159.39447021484375
1413,2014-11-14,19.849023818969727,159.45401000976562
1414,2014-11-15,19.8621826171875,159.4823964436849
1415,2014-11-16,19.875341415405273,159.51078287760416
1416,2014-11-17,19.888500213623047,159.53916931152344
1417,2014-11-18,20.236894607543945,160.45840454101562
1418,2014-11-19,20.13005828857422,160.16903686523438
1419,2014-11-20,20.243865966796875,160.45840454101562
1420,2014-11-21,20.57599449157715,161.3607177734375
1421,2014-11-22,20.630963643391926,161.4997355143229
1422,2014-11-23,20.685932795206707,161.63875325520834
1423,2014-11-24,20.740901947021484,161.77777099609375
1424,2014-11-25,20.7037410736084,161.7266845703125
1425,2014-11-26,20.852386474609375,162.10121154785156
1426,2014-11-27,20.787353515625,161.92675018310547
1427,2014-11-28,20.722320556640625,161.75228881835938
1428,2014-11-29,20.573673248291016,161.38341267903647
1429,2014-11-30,20.425025939941406,161.01453653971353
1430,2014-12-01,20.276378631591797,160.64566040039062
1431,2014-12-02,20.664255142211914,161.65863037109375
1432,2014-12-03,20.90348243713379,162.27999877929688
1433,2014-12-04,20.824520111083984,162.1182861328125
1434,2014-12-05,20.935998916625977,162.40768432617188
1435,2014-12-06,20.795867919921875,162.0388437906901
1436,2014-12-07,20.655736923217773,161.67000325520834
1437,2014-12-08,20.515605926513672,161.30116271972656
1438,2014-12-09,20.462188720703125,161.17344665527344
1439,2014-12-10,19.493661880493164,158.64540100097656
1440,2014-12-11,19.770050048828125,159.38592529296875
1441,2014-12-12,18.808488845825195,156.79832458496094
1442,2014-12-13,18.67997169494629,156.43513997395834
1443,2014-12-14,18.551454544067383,156.07195536295572
1444,2014-12-15,18.422937393188477,155.70877075195312
1445,2014-12-16,17.98396110534668,154.50865173339844
1446,2014-12-17,19.038427352905273,157.6239776611328
1447,2014-12-18,20.4343204498291,160.492431640625
1448,2014-12-19,20.6967716217041,161.2330322265625
1449,2014-12-20,20.79277165730794,161.47136433919272
1450,2014-12-21,20.888771692911785,161.7096964518229
1451,2014-12-22,20.984771728515625,161.94802856445312
1452,2014-12-23,21.07303810119629,162.19488525390625
1453,2014-12-24,21.096263885498047,162.17782592773438
1454,2014-12-25,21.190327644348145,162.4416732788086
1455,2014-12-26,21.284391403198242,162.7055206298828
1456,2014-12-27,21.31071408589681,162.7821502685547
1457,2014-12-28,21.33703676859538,162.85877990722656
1458,2014-12-29,21.363359451293945,162.93540954589844
1459,2014-12-30,21.01961326599121,162.05018615722656
1460,2014-12-31,20.373926162719727,160.3647918701172
1461,2015-01-01,20.364636421203613,160.3647918701172
1462,2015-01-02,20.3553466796875,160.3647918701172
1463,2015-01-03,19.99147097269694,159.42565409342447
1464,2015-01-04,19.62759526570638,158.48651631673178
1465,2015-01-05,19.26371955871582,157.54737854003906
1466,2015-01-06,18.731840133666992,155.99815368652344
1467,2015-01-07,19.428630828857422,157.94740295410156
1468,2015-01-08,20.462188720703125,160.72230529785156
