,Date,SPXL,VOO,Total,VOO_75%+Spxl_25%,Stock,Remainder,Have_voo,Have_spxl,Voo_%,Spxl_%,Voo_100%,Spxl_100%
2660,2018-04-14,40.61370086669922,222.02283732096353,33464.461987415954,33473.920979022994,33455.002995808914,9.458991607039934,25088.58061726888,8366.422378540039,0.75,0.25,24236.688494500235,71343.28043161237
2661,2018-04-15,40.935546875,222.62274678548178,33598.552034616485,33608.011026223525,33589.093043009445,9.458991607039934,25156.37038675944,8432.72265625,0.749,0.251,24302.176437055492,71908.64506315287
2662,2018-04-16,41.25739288330078,223.22265625,33732.642081817,33742.10107342404,33723.18309020996,9.458991607039934,25224.16015625,8499.022933959961,0.748,0.252,24367.66437961075,72474.00969469338
2663,2018-04-17,42.570518493652344,225.62228393554688,34274.30388601622,34283.76287762326,34264.84489440918,9.458991607039934,25495.318084716797,8769.526809692383,0.744,0.256,24629.615039367887,74780.68666975472
2664,2018-04-18,42.647762298583984,225.7495574951172,34304.59802206358,34314.05701367062,34295.13903045654,9.458991607039934,25509.699996948242,8785.4390335083,0.744,0.256,24643.508608399403,74916.37552152743
2665,2018-04-19,41.95258331298828,224.51336669921875,34021.701591094345,34031.160582701385,34012.242599487305,9.458991607039934,25370.01043701172,8642.232162475586,0.746,0.254,24508.562259629678,73695.20265963284
2666,2018-04-20,40.86151885986328,222.6954345703125,33591.51598318419,33600.97497479123,33582.05699157715,9.458991607039934,25164.584106445312,8417.472885131836,0.749,0.251,24310.111256822478,71778.6051669851
2667,2018-04-21,40.851863861083984,222.66210428873697,33585.760731617615,33595.219723224654,33576.301740010575,9.458991607039934,25160.817784627277,8415.4839553833,0.749,0.251,24306.472821868098,71761.64489814038
2668,2018-04-22,40.84220886230469,222.62877400716147,33580.005480051055,33589.464471658095,33570.546488444015,9.458991607039934,25157.051462809246,8413.495025634766,0.749,0.251,24302.834386913717,71744.68462929566
2669,2018-04-23,40.83255386352539,222.59544372558594,33574.25022848448,33583.70922009152,33564.79123687744,9.458991607039934,25153.28514099121,8411.50609588623,0.749,0.251,24299.195951959333,71727.72436045094
2670,2018-04-24,39.23942565917969,219.55953979492188,32903.00867422423,32935.83007733029,32870.187271118164,32.82140310606337,24590.66845703125,8279.518814086914,0.747,0.252,23967.787441219676,68929.18618686282
2671,2018-04-25,39.46149444580078,220.12307739257812,33012.98139913878,33045.80280224484,32980.159996032715,32.82140310606337,24653.78466796875,8326.375328063965,0.747,0.252,24029.304920115723,69319.27907130633
2672,2018-04-26,40.64910125732422,222.38641357421875,33517.06008871397,33530.74058453244,33503.37959289551,13.680495818465715,25129.66473388672,8373.714859008789,0.75,0.25,24276.377584597776,71405.46585037137
2673,2018-04-27,40.74565887451172,222.62274169921875,33563.6560359796,33577.336531798064,33549.97554016113,13.680495818465715,25156.36981201172,8393.605728149414,0.75,0.25,24302.175881823543,71575.08194084847
2674,2018-04-28,40.430249532063804,222.01675923665366,33430.20569316547,33463.75170056027,33396.659685770675,33.546007394797925,24865.87703450521,8530.782651265463,0.744,0.255,24236.02499232253,71021.02415520445
2675,2018-04-29,40.11484018961588,221.41077677408853,33295.78428610166,33329.33029349646,33262.238278706864,33.546007394797925,24798.006998697914,8464.231280008951,0.745,0.254,24169.874102821515,70466.96636956041
2676,2018-04-30,39.79943084716797,220.80479431152344,33161.362879037864,33194.90888643266,33127.81687164307,33.546007394797925,24730.136962890625,8397.679908752441,0.746,0.253,24103.723213320503,69912.90858391639
2677,2018-05-01,40.0118522644043,221.27745056152344,33259.12129807473,33292.66730546953,33225.57529067993,33.546007394797925,24783.074462890625,8442.500827789307,0.745,0.254,24155.319807772037,70286.0546015451
2678,2018-05-02,39.162174224853516,219.76861572265625,32910.84972977639,32944.39573717119,32877.30372238159,33.546007394797925,24614.0849609375,8263.218761444092,0.748,0.251,23990.610805668763,68793.48393306021
2679,2018-05-03,38.911128997802734,219.25045776367188,32799.845495462425,32833.39150285722,32766.299488067627,33.546007394797925,24556.05126953125,8210.248218536377,0.749,0.25,23934.047106211594,68352.49013903768
2680,2018-05-04,40.40772247314453,222.15916442871094,33441.40186524392,33474.94787263872,33407.85585784912,33.546007394797925,24881.826416015625,8526.029441833496,0.744,0.255,24251.570376398955,70981.45242823842
2681,2018-05-05,40.536459604899086,222.3894297281901,33494.35511358579,33527.90112098059,33460.809106190994,33.546007394797925,24907.61612955729,8553.192976633707,0.744,0.255,24276.70683714286,71207.59604718296
2682,2018-05-06,40.66519673665365,222.61969502766928,33547.30836192768,33561.56065797808,33533.05606587728,14.252296050399309,25156.02553812663,8377.030527750652,0.75,0.25,24301.843297886775,71433.73966612753
2683,2018-05-07,40.7939338684082,222.84996032714844,33599.84818991026,33614.10048596066,33585.59589385986,14.252296050399309,25182.045516967773,8403.55037689209,0.749,0.25,24326.979758630678,71659.88328507206
2684,2018-05-08,40.80358123779297,222.8408660888672,33600.80789907774,33615.06019512814,33586.555603027344,14.252296050399309,25181.017868041992,8405.537734985352,0.749,0.25,24325.98700390789,71676.83015188688
2685,2018-05-09,41.971885681152344,225.004150390625,34085.92974050841,34100.18203655881,34071.67744445801,14.252296050399309,25425.468994140625,8646.208450317383,0.746,0.254,24562.137700743417,73729.10979529237
2686,2018-05-10,43.17881393432617,227.11302185058594,34572.8594356378,34575.892779509246,34569.82609176636,3.033343871444231,25890.884490966797,8678.94160079956,0.749,0.251,24792.348526200647,75849.23721509169
2687,2018-05-11,43.420204162597656,227.66749572753906,34684.588893493026,34687.62223736447,34681.55554962158,3.033343871444231,25954.094512939453,8727.461036682129,0.748,0.252,24852.876581765595,76273.2707402695
2688,2018-05-12,43.46525955200195,227.7523193359375,34703.31491812071,34706.348261992156,34700.28157424927,3.033343871444231,25963.764404296875,8736.517169952393,0.748,0.252,24862.1361849602,76352.4164278732
2689,2018-05-13,43.51031494140625,227.83714294433594,34722.0409427484,34725.07428661984,34719.00759887695,3.033343871444231,25973.434295654297,8745.573303222656,0.748,0.252,24871.395788154805,76431.56211547692
2690,2018-05-14,43.55537033081055,227.92196655273438,34740.76696737608,34743.80031124753,34737.73362350464,3.033343871444231,25983.10418701172,8754.62943649292,0.748,0.252,24880.65539134941,76510.70780308063
2691,2018-05-15,42.68638610839844,226.35855102539062,34387.87176855406,34403.831732908904,34371.91180419922,15.959964354842668,25578.51626586914,8793.395538330078,0.744,0.256,24709.988195213555,74984.22329792126
2692,2018-05-16,43.24639892578125,227.32205200195312,34612.11001928648,34616.97992626828,34607.24011230469,4.869906981795793,25914.713928222656,8692.526184082031,0.749,0.251,24815.1668935622,75967.95909700473
2693,2018-05-17,43.11122512817383,227.13119506835938,34563.182395537704,34568.0523025195,34558.31248855591,4.869906981795793,25892.95623779297,8665.35625076294,0.749,0.251,24794.33236995038,75730.50863216369
2694,2018-05-18,42.78294372558594,226.56759643554688,34432.94758947691,34450.470374266326,34415.4248046875,17.52278478941298,25602.138397216797,8813.286407470703,0.744,0.256,24732.80822827096,75153.83938839837
2695,2018-05-19,43.095130920410156,227.1220703125,34559.913699706405,34565.79006878537,34554.03733062744,5.876369078963762,25891.916015625,8662.121315002441,0.749,0.251,24793.336283835906,75702.2370500792
2696,2018-05-20,43.407318115234375,227.67654418945312,34685.87334783873,34691.74971691769,34679.996978759766,5.876369078963762,25955.126037597656,8724.87094116211,0.748,0.252,24853.864339400854,76250.63471176002
2697,2018-05-21,43.719505310058594,228.23101806640625,34811.83299597105,34817.70936505002,34805.95662689209,5.876369078963762,26018.336059570312,8787.620567321777,0.747,0.252,24914.392394965802,76799.03237344086
2698,2018-05-22,43.35261154174805,227.57655334472656,34663.47837026915,34669.35473934811,34657.602001190186,5.876369078963762,25943.727081298828,8713.874919891357,0.748,0.251,24842.9490345377,76154.53545632656
2699,2018-05-23,43.719505310058594,228.2855682373047,34818.051715453475,34823.92808453244,34812.17534637451,5.876369078963762,26024.554779052734,8787.620567321777,0.747,0.252,24920.347257606692,76799.03237344086
2700,2018-05-24,43.468475341796875,227.8492431640625,34717.85363348326,34723.730002562224,34711.9772644043,5.876369078963762,25974.813720703125,8737.163543701172,0.748,0.252,24872.716684958785,76358.06538347816
2701,2018-05-25,43.11122512817383,227.27659606933594,34580.7645717462,34586.640940825164,34574.888202667236,5.876369078963762,25909.531951904297,8665.35625076294,0.749,0.251,24810.2047856441,75730.50863216369
2702,2018-05-26,42.74914836883545,226.61986923217773,34433.12028368315,34451.870780150115,34414.36978721619,18.75049646696425,25608.045223236084,8806.324563980103,0.744,0.256,24738.51448580719,75094.47342168064
2703,2018-05-27,42.38707160949707,225.96314239501953,34284.32233866057,34303.07283512753,34265.5718421936,18.75049646696425,25533.835090637207,8731.736751556396,0.745,0.255,24666.824185970276,74458.43821119756
2704,2018-05-28,42.02499485015869,225.30641555786133,34135.524393637985,34154.27489010495,34116.77389717102,18.75049646696425,25459.62495803833,8657.14893913269,0.746,0.254,24595.133886133364,73822.4030007145
2705,2018-05-29,41.66291809082031,224.64968872070312,33986.7264486154,34005.476945082366,33967.97595214844,18.75049646696425,25385.414825439453,8582.561126708984,0.747,0.253,24523.443586296453,73186.36779023142
2706,2018-05-30,43.27537155151367,227.61294555664062,34653.73988397917,34661.25429264706,34646.22547531128,7.514408667891985,25947.87579345703,8698.349681854248,0.749,0.251,24846.921719124704,76018.8533055688
2707,2018-05-31,42.38706970214844,226.14039611816406,34307.32057627043,34329.040032545745,34285.60111999512,21.71945627531386,25553.86476135254,8731.736358642578,0.745,0.255,24686.173741737526,74458.43486069009
2708,2018-06-01,43.709861755371094,228.52188110351562,34848.923542579025,34860.67042652768,34837.17665863037,11.746883948653704,26051.49444580078,8785.68221282959,0.748,0.252,24946.143889136616,76782.092207641
2709,2018-06-02,43.91584142049154,228.8582000732422,34928.66581781706,34940.412701765716,34916.91893386841,11.746883948653704,26089.83480834961,8827.084125518799,0.747,0.253,24982.857491225528,77143.92244468661
2710,2018-06-03,44.12182108561198,229.19451904296875,35008.4080930551,35020.15497700375,34996.661209106445,11.746883948653704,26128.175170898438,8868.486038208008,0.746,0.253,25019.571093314447,77505.75268173222
2711,2018-06-04,44.32780075073242,229.5308380126953,35088.150368293136,35099.89725224179,35076.40348434448,11.746883948653704,26166.515533447266,8909.887950897217,0.746,0.254,25056.284695403363,77867.58291877783
2712,2018-06-05,44.424354553222656,229.84896850585938,35143.824558814376,35155.57144276303,35132.07767486572,11.746883948653704,26202.78240966797,8929.295265197754,0.746,0.254,25091.012788046697,78037.19230823999
2713,2018-06-06,45.544376373291016,231.68504333496094,35578.261475165695,35586.04519764584,35570.47775268555,7.783722480147844,26643.779983520508,8926.697769165039,0.749,0.251,25291.44430321194,80004.65720539197
2714,2018-06-07,45.46714401245117,231.57606506347656,35550.59143122038,35558.37515370053,35542.807708740234,7.783722480147844,26631.247482299805,8911.56022644043,0.749,0.251,25279.547903496914,79868.98845666411
2715,2018-06-08,45.85334777832031,232.30316162109375,35709.90347345671,35717.68719593686,35702.11975097656,7.783722480147844,26714.86358642578,8987.256164550781,0.748,0.252,25358.919976140576,80547.40591146787
2716,2018-06-09,45.920936584472656,232.40314229329428,35734.64865676563,35742.43237924578,35726.864934285484,7.783722480147844,26726.361363728844,9000.50357055664,0.748,0.252,25369.834170539827,80666.13449439587
2717,2018-06-10,45.988525390625,232.50312296549478,35759.39384007455,35767.177562554694,35751.6101175944,7.783722480147844,26737.8591410319,9013.7509765625,0.748,0.252,25380.748364939078,80784.86307732385
2718,2018-06-11,46.056114196777344,232.6031036376953,35784.13902338347,35791.922745863616,35776.35530090332,7.783722480147844,26749.35691833496,9026.99838256836,0.748,0.252,25391.66255933833,80903.59166025184
2719,2018-06-12,46.27818298339844,232.9939422607422,35872.61094721159,35880.39466969174,35864.827224731445,7.783722480147844,26794.30335998535,9070.523864746094,0.747,0.253,25434.327692676452,81293.68454469535
2720,2018-06-13,45.74714279174805,232.06683349609375,35661.909561713546,35669.693284193694,35654.1258392334,7.783722480147844,26687.68585205078,8966.439987182617,0.748,0.251,25333.121678914806,80360.84295417595
2721,2018-06-14,46.1043815612793,232.7394256591797,35809.276459296554,35817.0601817767,35801.492736816406,7.783722480147844,26765.033950805664,9036.458786010742,0.747,0.252,25406.543886005107,80988.37960244554
2722,2018-06-15,45.92093276977539,232.53948974609375,35750.327866156906,35758.11158863705,35742.54414367676,7.783722480147844,26742.04132080078,9000.502822875977,0.748,0.252,25384.71827336634,80666.1277933809
2723,2018-06-16,45.8147226969401,232.35466512044272,35708.25585993132,35716.03958241147,35700.47213745117,7.783722480147844,26720.786488850914,8979.68564860026,0.748,0.251,25364.54225484469,80479.55590140237
2724,2018-06-17,45.70851262410482,232.16984049479166,35666.183853705734,35673.96757618588,35658.400131225586,7.783722480147844,26699.53165690104,8958.868474324545,0.749,0.251,25344.36623632304,80292.98400942386
2725,2018-06-18,45.60230255126953,231.98501586914062,35624.11184748015,35631.895569960296,35616.328125,7.783722480147844,26678.276824951172,8938.051300048828,0.749,0.251,25324.19021780139,80106.41211744535
2726,2018-06-19,45.09428405761719,231.10333251953125,35423.14663751921,35436.5622722308,35409.73100280762,13.415634711593157,26345.779907226562,9063.951095581055,0.744,0.256,25227.94298056616,79214.01115216414
2727,2018-06-20,45.35505294799805,231.52145385742188,35523.227017005294,35531.896462599456,35514.55757141113,8.669445594161516,26624.967193603516,8889.590377807617,0.75,0.25,25273.586378072647,79672.08583330053
2728,2018-06-21,44.476165771484375,230.0762176513672,35184.762966712326,35201.12780110043,35168.39813232422,16.36483438810683,26228.68881225586,8939.70932006836,0.745,0.254,25115.819996245522,78128.20549332454
2729,2018-06-22,44.669315338134766,230.48526000976562,35270.216858466476,35286.58169285458,35253.85202407837,16.36483438810683,26275.31964111328,8978.532382965088,0.745,0.255,25160.472304725063,78467.49798341331
2730,2018-06-23,44.073726654052734,229.42175801595053,35029.264305671066,35045.62914005917,35012.89947128296,16.36483438810683,26154.08041381836,8858.8190574646,0.747,0.253,25044.37719104937,77421.26851888304
2731,2018-06-24,43.4781379699707,228.3582560221354,34788.311752875656,34804.67658726376,34771.94691848755,16.36483438810683,26032.841186523438,8739.105731964111,0.748,0.251,24928.28207737368,76375.03905435276
2732,2018-06-25,42.88254928588867,227.2947540283203,34547.359200080246,34576.60604206723,34518.11235809326,29.24684198698378,25684.307205200195,8833.805152893066,0.743,0.256,24812.186963697994,75328.8095898225
2733,2018-06-26,43.12400436401367,227.79470825195312,34653.5937734445,34670.6659289996,34636.521617889404,17.072155555099016,25968.596740722656,8667.924877166748,0.749,0.25,24866.763488013738,75752.9570322545
2734,2018-06-27,42.032630920410156,225.90406799316406,34218.69472177824,34251.507790724456,34185.88165283203,32.8130689462123,25527.15968322754,8658.721969604492,0.746,0.253,24660.375444511756,73835.81675739562
2735,2018-06-28,42.82460021972656,227.28028869628906,34537.35333689055,34570.16640583676,34504.540267944336,32.8130689462123,25682.672622680664,8821.867645263672,0.744,0.255,24810.60788403825,75227.01447167942
2736,2018-06-29,43.01776123046875,227.85560607910156,34642.15536936125,34662.201638380706,34622.1091003418,20.046269019454485,25975.539093017578,8646.570007324219,0.75,0.25,24873.41128012557,75566.32706481306
2737,2018-06-30,43.05961608886719,227.94388834635416,34660.632374366134,34680.67864338559,34640.58610534668,20.046269019454485,25985.603271484375,8654.982833862305,0.75,0.25,24883.04844104472,75639.85060087164
2738,2018-07-01,43.101470947265625,228.03217061360678,34679.10937937102,34699.15564839047,34659.06311035156,20.046269019454485,25995.667449951172,8663.39566040039,0.75,0.25,24892.68560196388,75713.37413693022
2739,2018-07-02,43.14332580566406,228.12045288085938,34697.5863843759,34717.632653395354,34677.540115356445,20.046269019454485,26005.73162841797,8671.808486938477,0.749,0.25,24902.322762883032,75786.8976729888
2740,2018-07-03,42.6604118347168,227.19810485839844,34495.37300165495,34529.31531635922,34461.43068695068,33.94231470426894,25673.385848999023,8788.04483795166,0.744,0.255,24801.63644622459,74938.59608710985
2741,2018-07-04,43.186784744262695,228.1706771850586,34713.706493934005,34735.41205517453,34692.00093269348,21.70556124052382,26011.45719909668,8680.543733596802,0.749,0.25,24907.805400752262,75863.23898583489
2742,2018-07-05,43.713157653808594,229.14324951171875,34930.38069399199,34952.08625523251,34908.675132751465,21.70556124052382,26122.330444335938,8786.344688415527,0.748,0.252,25013.97435527993,76787.88188455995
2743,2018-07-06,44.785213470458984,231.0518341064453,35363.442556937545,35385.14811817807,35341.73699569702,21.70556124052382,26339.909088134766,9001.827907562256,0.745,0.255,25222.32125709399,78671.08821969948
2744,2018-07-07,45.20696004231771,231.73369852701822,35525.94616182646,35547.651723066985,35504.24060058594,21.70556124052382,26417.641632080078,9086.59896850586,0.744,0.256,25296.755652025255,79411.94126448712
2745,2018-07-08,45.62870661417643,232.41556294759116,35688.44976671538,35705.88329807919,35671.01623535156,17.433531363814836,26727.789738972984,8943.22649637858,0.749,0.251,25371.19004695652,80152.79430927473
2746,2018-07-09,46.050453186035156,233.09742736816406,35849.52650316557,35866.96003452939,35832.09297180176,17.433531363814836,26806.204147338867,9025.88882446289,0.748,0.252,25445.624441887787,80893.64735406237
2747,2018-07-10,46.49473190307617,233.9102325439453,36030.077726920455,36047.51125828427,36012.64419555664,17.433531363814836,26899.67674255371,9112.96745300293,0.747,0.253,25534.352728084978,81674.08106050262
2748,2018-07-11,45.55788040161133,232.3120880126953,35662.668211539596,35680.10174290341,35645.23468017578,17.433531363814836,26715.89012145996,8929.34455871582,0.749,0.25,25359.894408209082,80028.37879832374
2749,2018-07-12,46.70720672607422,234.30287170410156,36116.87629564604,36134.309827009856,36099.44276428223,17.433531363814836,26944.83024597168,9154.612518310547,0.746,0.253,25577.214413532645,82047.32089234065
2750,2018-07-13,46.79412841796875,234.5037841796875,36157.01788194975,36174.45141331357,36139.58435058594,17.433531363814836,26967.935180664062,9171.649169921875,0.746,0.254,25599.146630705403,82200.0102190478
2751,2018-07-14,46.76193491617838,234.45508829752603,36145.10792915027,36162.54146051408,36127.67439778645,17.433531363814836,26962.335154215492,9165.339243570963,0.746,0.254,25593.830840036506,82143.4581201922
2752,2018-07-15,46.72974141438802,234.4063924153646,36133.1979763508,36150.631507714614,36115.764444986984,17.433531363814836,26956.73512776693,9159.029317220053,0.746,0.253,25588.515049367616,82086.90602133659
2753,2018-07-16,46.697547912597656,234.35769653320312,36121.288023551315,36138.72155491513,36103.8544921875,17.433531363814836,26951.13510131836,9152.71939086914,0.746,0.253,25583.19925869872,82030.353922481
2754,2018-07-17,47.25773239135742,235.36227416992188,36346.610609610885,36364.0441409747,36329.17707824707,17.433531363814836,27066.661529541016,9262.515548706055,0.745,0.255,25692.862010258355,83014.39126723733
2755,2018-07-18,47.53782653808594,235.79141235351562,36450.859953482955,36468.29348484677,36433.42642211914,17.433531363814836,27116.012420654297,9317.414001464844,0.744,0.256,25739.708040163925,83506.41329012296
2756,2018-07-19,46.977638244628906,234.896484375,36238.14633043608,36255.579861799895,36220.712799072266,17.433531363814836,27013.095703125,9207.617095947266,0.745,0.254,25642.014978936444,82522.36924435166
2757,2018-07-20,46.852088928222656,234.67730712890625,36188.333281119674,36205.76681248349,36170.89974975586,17.433531363814836,26987.89031982422,9183.00942993164,0.746,0.254,25618.08892383889,82301.82544023574
2758,2018-07-21,46.935791015625,234.82647705078125,36221.89343126616,36239.32696262997,36204.459899902344,17.433531363814836,27005.044860839844,9199.4150390625,0.746,0.254,25634.37276640598,82448.859110323
2759,2018-07-22,47.019493103027344,234.97564697265625,36255.45358141264,36272.88711277646,36238.02005004883,17.433531363814836,27022.19940185547,9215.82064819336,0.745,0.254,25650.65660897307,82595.89278041024
2760,2018-07-23,47.10319519042969,235.12481689453125,36289.01373155913,36306.44726292294,36271.58020019531,17.433531363814836,27039.353942871094,9232.226257324219,0.745,0.254,25666.940451540162,82742.92645049751
2761,2018-07-24,47.7213249206543,236.22976684570312,36537.23640306792,36557.0467921893,36517.42601394653,19.810389121383196,27402.652954101562,9114.77305984497,0.75,0.249,25787.560150359033,83828.75221238197
2762,2018-07-25,49.04450225830078,238.3940887451172,37041.024614890426,37060.83500401181,37021.21422576904,19.810389121383196,27653.714294433594,9367.49993133545,0.747,0.253,26023.82411451193,86153.08636184307
2763,2018-07-26,48.6098747253418,237.69093322753906,36876.4447160562,36896.25510517758,36856.634326934814,19.810389121383196,27572.14825439453,9284.486072540283,0.748,0.252,25947.065518646883,85389.6062232326
2764,2018-07-27,47.64405822753906,236.14755249023438,36512.94159944853,36530.679249922454,36495.20394897461,17.73765047392226,27156.968536376953,9338.235412597656,0.744,0.256,25778.585381153684,83693.02315451954
2765,2018-07-28,47.37040583292643,235.6939951578776,36407.14663688342,36424.884287357345,36389.4089864095,17.73765047392226,27104.809443155922,9284.59954325358,0.744,0.255,25729.073682666396,83212.31691221698
2766,2018-07-29,47.096753438313804,235.24043782552084,36301.35167431833,36319.08932479225,36283.614023844406,17.73765047392226,27052.6503499349,9230.963673909506,0.745,0.254,25679.561984179112,82731.61066991443
2767,2018-07-30,46.82310104370117,234.78688049316406,36195.55671175322,36213.29436222714,36177.8190612793,17.73765047392226,27000.491256713867,9177.32780456543,0.746,0.254,25630.05028569182,82250.90442761188
2768,2018-07-31,47.50883865356445,235.9740447998047,36466.485178550094,36484.22282902402,36448.74752807617,17.73765047392226,27137.01515197754,9311.732376098633,0.744,0.255,25759.644753716042,83455.49227749908
2769,2018-08-01,47.354312896728516,235.68182373046875,36402.59270723662,36420.33035771054,36384.855056762695,17.73765047392226,27103.409729003906,9281.445327758789,0.745,0.255,25727.74501261515,83184.04756380414
2770,2018-08-02,48.030391693115234,236.87814331054688,36672.6809030374,36693.69236866635,36651.66943740845,21.011465628951555,27477.864624023438,9173.80481338501,0.749,0.25,25858.338898145532,84371.66844383167
2771,2018-08-03,48.6871452331543,238.03793334960938,36932.65647371611,36953.66793934506,36911.64500808716,21.011465628951555,27612.400268554688,9299.24473953247,0.748,0.252,25984.945107826323,85525.34198210995
2772,2018-08-04,48.86421203613281,238.33624267578125,37001.080114920944,37022.091580549895,36980.06864929199,21.011465628951555,27647.004150390625,9333.064498901367,0.747,0.252,26017.509461568818,85836.38299315909
2773,2018-08-05,49.04127883911133,238.63455200195312,37069.50375612578,37090.51522175473,37048.492290496826,21.011465628951555,27681.608032226562,9366.884258270264,0.747,0.253,26050.07381531131,86147.42400420824
2774,2018-08-06,49.218345642089844,238.932861328125,37137.92739733061,37158.93886295956,37116.91593170166,21.011465628951555,27716.2119140625,9400.70401763916,0.746,0.253,26082.638169053804,86458.46501525737
2775,2018-08-07,49.681941986083984,239.59945678710938,37303.79937227568,37324.81083790463,37282.78790664673,21.011465628951555,27793.536987304688,9489.250919342041,0.745,0.254,26155.405757677567,87272.832661417
2776,2018-08-08,49.62399673461914,239.4716796875,37277.90968569121,37298.92115132016,37256.898220062256,21.011465628951555,27778.71484375,9478.183376312256,0.745,0.254,26141.457220683213,87171.04424428886
2777,2018-08-09,49.41151809692383,239.17031860351562,37202.368380149215,37223.37984577817,37181.356914520264,21.011465628951555,27743.756958007812,9437.599956512451,0.746,0.254,26108.559727771997,86797.79771143587
2778,2018-08-10,48.38774490356445,237.54478454589844,36818.26574953398,36839.27721516293,36797.25428390503,21.011465628951555,27555.19500732422,9242.05927658081,0.748,0.251,25931.111483856825,84999.40612254983
2779,2018-08-11,48.201019287109375,237.24647521972656,36747.99727495512,36769.008740584075,36726.98580932617,21.011465628951555,27520.59112548828,9206.39468383789,0.749,0.251,25898.547130114333,84671.39814164102
2780,2018-08-12,48.0142936706543,236.9481658935547,36677.728800376266,36698.74026600522,36656.717334747314,21.011465628951555,27485.987243652344,9170.73009109497,0.749,0.25,25865.98277637184,84343.39016073222
2781,2018-08-13,47.82756805419922,236.6498565673828,36607.46032579741,36628.47179142636,36586.44886016846,21.011465628951555,27451.383361816406,9135.06549835205,0.75,0.25,25833.418422629344,84015.38217982341
2782,2018-08-14,48.72578811645508,238.17489624023438,36955.92495973906,36976.93642536801,36934.91349411011,21.011465628951555,27628.287963867188,9306.62553024292,0.748,0.252,25999.896393718525,85593.22326357856
2783,2018-08-15,47.673030853271484,236.42153930664062,36551.45891817412,36570.52676884335,36532.39106750488,19.06785066923476,27188.477020263672,9343.914047241211,0.744,0.256,25808.49461572147,83743.91736308362
2784,2018-08-16,48.783729553222656,238.33921813964844,36989.688929160446,37014.336209456145,36965.041648864746,24.647280295699602,27647.34930419922,9317.692344665527,0.747,0.252,26017.83427225832,85695.00497969173
2785,2018-08-17,49.256980895996094,239.1337890625,37172.25016268095,37196.89744297665,37147.602882385254,24.647280295699602,27739.51953125,9408.083351135254,0.746,0.253,26104.572051922405,86526.33289469605
2786,2018-08-18,49.3664436340332,239.3103485107422,37213.638441642135,37238.285721937835,37188.991161346436,24.647280295699602,27760.000427246094,9428.990734100342,0.746,0.253,26123.845818528767,86718.6185187574
2787,2018-08-19,49.47590637207031,239.48690795898438,37255.02672060332,37279.67400089902,37230.37944030762,24.647280295699602,27780.481323242188,9449.89811706543,0.746,0.254,26143.11958513513,86910.90414281873
2788,2018-08-20,49.58536911010742,239.66346740722656,37296.4149995645,37321.0622798602,37271.7677192688,24.647280295699602,27800.96221923828,9470.805500030518,0.745,0.254,26162.393351741495,87103.18976688007
2789,2018-08-21,49.89442825317383,240.18399047851562,37415.82597215971,37440.47325245541,37391.178691864014,24.647280295699602,27861.342895507812,9529.835796356201,0.745,0.255,26219.21523405442,87646.09259629987
2790,2018-08-22,49.846134185791016,240.1108856201172,37398.12164171538,37422.76892201108,37373.47436141968,24.647280295699602,27852.862731933594,9520.611629486084,0.745,0.255,26211.234885267706,87561.2577470015
2791,2018-08-23,49.61433792114258,239.76385498046875,37313.59300096831,37338.24028126401,37288.94572067261,24.647280295699602,27812.607177734375,9476.338542938232,0.745,0.254,26173.351964696576,87154.07727442918
2792,2018-08-24,50.46426010131836,241.27073669433594,37650.726416190475,37686.42426029843,37615.02857208252,35.69784410795546,28228.676193237305,9386.352378845215,0.75,0.249,26337.84775773187,88647.07680787101
2793,2018-08-25,50.860249837239586,241.87649536132812,37795.25427110991,37830.952115217864,37759.55642700195,35.69784410795546,28299.54995727539,9460.006469726562,0.749,0.25,26403.97421702718,89342.68459969951
2794,2018-08-26,51.256239573160805,242.4822540283203,37939.78212602934,37975.4799701373,37904.08428192139,35.69784410795546,28370.423721313477,9533.66056060791,0.748,0.251,26470.100676322487,90038.29239152803
2795,2018-08-27,51.65222930908203,243.0880126953125,38084.309980948776,38120.00782505673,38048.61213684082,35.69784410795546,28441.297485351562,9607.314651489258,0.747,0.252,26536.227135617788,90733.90018335653
2796,2018-08-28,51.797096252441406,243.22499084472656,38127.281675895065,38162.97952000302,38091.58383178711,35.69784410795546,28457.323928833008,9634.259902954102,0.746,0.253,26551.18008720584,90988.3779271918
2797,2018-08-29,52.58907699584961,244.55828857421875,38430.58592851958,38466.28377262753,38394.88808441162,35.69784410795546,28613.319763183594,9781.568321228027,0.745,0.255,26696.726924324274,92379.59574452045
2798,2018-08-30,51.912994384765625,243.56288146972656,38188.37193163237,38224.069775740325,38152.674087524414,35.69784410795546,28496.857131958008,9655.816955566406,0.746,0.253,26588.065255966645,91191.96816347796
2799,2018-08-31,51.912994384765625,243.5719451904297,38189.432386954635,38225.13023106259,38153.73454284668,35.69784410795546,28497.917587280273,9655.816955566406,0.746,0.253,26589.054679297747,91191.96816347796
2800,2018-09-01,51.852630615234375,243.48748397827148,38168.32276399931,38204.02060810727,38132.62491989136,35.69784410795546,28488.035625457764,9644.589294433594,0.746,0.253,26579.83463637943,91085.93130286997
2801,2018-09-02,51.792266845703125,243.40302276611328,38147.21314104399,38182.910985151946,38111.515296936035,35.69784410795546,28478.153663635254,9633.361633300781,0.747,0.253,26570.614593461112,90979.89444226195
